0.039753631881520764,-0.025920151571414977,-0.0025090044496651996,-0.002531445194574886,1.0018555502996564,1.000267933907858,0.00042994063867004184,2015-09-24
0.039454280512077,-0.0255413704546948,-0.0016511630281709,-0.0016527566867624,1.0001992970157605,0.9999961546664912,0.0004188500155904,2015-09-25
0.0394646231057345,-0.0255628024358217,-0.0016377612787333,-0.0016390384296912,1.000105627625096,0.9999775352573006,0.0004149661981215,2015-09-28
0.0394700436298725,-0.0255737178253122,-0.0016321959382611,-0.0016334667611282,1.0000709151037284,0.9999699806213608,0.0004146330530229,2015-09-29
0.0394723801165362,-0.0255797355191805,-0.0016228991683276,-0.0016241050891109,1.0000374087601147,0.999962470038692,0.0004148679354424,2015-09-30
0.0394867493933678,-0.0256208425396634,-0.0015433789411094,-0.0015451879577663,0.9997880687285504,0.999908152041596,0.0004183987137589,2015-10-08
0.0394796949769963,-0.0256137997662877,-0.0015124849897297,-0.0015144759708314,0.9997491747348451,0.9998949448200436,0.0004230461781144,2015-10-09
0.0394863971583141,-0.0256314046999803,-0.0014833680993376,-0.0014859928376068,0.9996641403751404,0.9998763359042244,0.0004254265675343,2015-10-12
0.0394856382827959,-0.0256325000820238,-0.0014701772790539,-0.0014729945911719,0.99963360731796,0.9998662106951426,0.0004249956392261,2015-10-13
0.0394939266803361,-0.0256480173581056,-0.0014675571795203,-0.0014707090360052,0.9996066195957346,0.999861960207474,0.0004257131733883,2015-10-14
0.0395533121870146,-0.0257261771675204,-0.0016277803909836,-0.0016305930414202,0.999641489632756,0.999883354245762,0.0003787833175629,2015-10-15
0.0395554460094813,-0.0257319189595668,-0.0016177091809315,-0.001620773927103,0.9996165246148296,0.9998794626345486,0.0003804653945602,2015-10-16
0.0395620627067161,-0.025749469282365,-0.0015879603429492,-0.0015918577905002,0.999531358749642,0.9998553079166026,0.0003803351262802,2015-10-19
0.0395641606334645,-0.0257551613278066,-0.0015777560167341,-0.0015819525928618,0.9995082441570374,0.9998518452252756,0.0003820616098511,2015-10-20
0.0395633274812361,-0.025756169139638,-0.0015642452169955,-0.0015686977726312,0.9994802046538492,0.9998421463909168,0.0003816544101283,2015-10-21
0.0395684676082776,-0.0257667152510192,-0.0015575686032047,-0.0015624061650011,0.999457129069335,0.9998385006975486,0.0003829264754186,2015-10-22
0.0395706771241485,-0.0257725780278343,-0.001547595539733,-0.00155275935814,0.9994289259697808,0.9998288654744673,0.0003820648762504,2015-10-23
0.039574007974801,-0.025784941564681,-0.0015133943777231,-0.0015195410338045,0.9993587328721584,0.9998103657760916,0.0003839332856857,2015-10-26
0.0396137002303024,-0.0258394537377549,-0.0016081980855523,-0.0016142775970465,0.9993670328570662,0.9998215920633756,0.0003567539880311,2015-10-27
0.0396130641385002,-0.0258397960866955,-0.0015999452713881,-0.0016065502738054,0.9993533211057796,0.9998217148134418,0.0003575216943873,2015-10-28
0.0396151599015024,-0.0258455096418757,-0.0015895574048932,-0.0015965348807183,0.9993309587646044,0.999815700894952,0.0003580179188643,2015-10-29
0.0396141986314514,-0.0258463460092596,-0.0015755848643318,-0.0015828682799968,0.9993104163502646,0.9998100629318876,0.0003589743050205,2015-10-30
0.0396176702182632,-0.025858000885296,-0.001546230355045,-0.001554858028364,0.9992580367496076,0.9997991419960032,0.0003608990500297,2015-11-02
0.0396227817636789,-0.0258685392045507,-0.0015391998291965,-0.0015483639773001,0.99923790543345,0.9997935044877444,0.0003610264186805,2015-11-03
